  329    0.30652E+04    0.14408E+02    0.11201E+03
  330    0.30336E+04    0.14589E+02    0.11124E+03
  331    0.30022E+04    0.14768E+02    0.11043E+03
  332    0.29711E+04    0.14947E+02    0.10959E+03
  333    0.29402E+04    0.15125E+02    0.10871E+03
  334    0.29095E+04    0.15301E+02    0.10781E+03
  335    0.28791E+04    0.15476E+02    0.10687E+03
  336    0.28490E+04    0.15650E+02    0.10589E+03
  337    0.28191E+04    0.15823E+02    0.10489E+03
  338    0.27895E+04    0.15994E+02    0.10385E+03
  339    0.27601E+04    0.16163E+02    0.10278E+03
  340    0.27311E+04    0.16331E+02    0.10168E+03
  341    0.27024E+04    0.16497E+02    0.10054E+03
  342    0.26740E+04    0.16661E+02    0.99380E+02
  343    0.26459E+04    0.16824E+02    0.98184E+02
  344    0.26182E+04    0.16984E+02    0.96957E+02
  345    0.25907E+04    0.17143E+02    0.95699E+02
  346    0.25637E+04    0.17299E+02    0.94410E+02
  347    0.25370E+04    0.17454E+02    0.93092E+02
  348    0.25107E+04    0.17606E+02    0.91743E+02
  349    0.24847E+04    0.17756E+02    0.90364E+02
  350    0.24591E+04    0.17903E+02    0.88955E+02
  351    0.24340E+04    0.18049E+02    0.87517E+02
  352    0.24092E+04    0.18191E+02    0.86050E+02
  353    0.23848E+04    0.18331E+02    0.84556E+02
  354    0.23608E+04    0.18469E+02    0.83034E+02
  355    0.23373E+04    0.18604E+02    0.81486E+02
  356    0.23141E+04    0.18736E+02    0.79913E+02
  357    0.22913E+04    0.18866E+02    0.78315E+02
  358    0.22689E+04    0.18993E+02    0.76693E+02
  359    0.22470E+04    0.19117E+02    0.75048E+02
  360    0.22254E+04    0.19238E+02    0.73382E+02
  361    0.22043E+04    0.19357E+02    0.71694E+02
  362    0.21835E+04    0.19473E+02    0.69985E+02
  363    0.21632E+04    0.19585E+02    0.68257E+02
  364    0.21432E+04    0.19695E+02    0.66510E+02
  365    0.21237E+04    0.19802E+02    0.64744E+02
  366    0.21046E+04    0.19906E+02    0.62962E+02
  367    0.20859E+04    0.20007E+02    0.61163E+02
  368    0.20676E+04    0.20105E+02    0.59349E+02
  369    0.20498E+04    0.20199E+02    0.57519E+02
  370    0.20323E+04    0.20291E+02    0.55676E+02
  371    0.20153E+04    0.20379E+02    0.53820E+02
  372    0.19987E+04    0.20464E+02    0.51951E+02
  373    0.19825E+04    0.20545E+02    0.50071E+02
  374    0.19667E+04    0.20624E+02    0.48180E+02
  375    0.19513E+04    0.20699E+02    0.46280E+02
  376    0.19364E+04    0.20770E+02    0.44370E+02
  377    0.19219E+04    0.20838E+02    0.42452E+02
  378    0.19078E+04    0.20903E+02    0.40527E+02
  379    0.18941E+04    0.20964E+02    0.38595E+02
  380    0.18809E+04    0.21022E+02    0.36657E+02
  381    0.18681E+04    0.21076E+02    0.34714E+02
  382    0.18557E+04    0.21126E+02    0.32768E+02
  383    0.18437E+04    0.21173E+02    0.30818E+02
  384    0.18322E+04    0.21216E+02    0.28865E+02
  385    0.18211E+04    0.21255E+02    0.26911E+02
  386    0.18104E+04    0.21290E+02    0.24956E+02
  387    0.18002E+04    0.21322E+02    0.23000E+02
  388    0.17904E+04    0.21349E+02    0.21046E+02
  389    0.17811E+04    0.21373E+02    0.19093E+02
  390    0.17721E+04    0.21393E+02    0.17143E+02
  391    0.17637E+04    0.21409E+02    0.15196E+02
  392    0.17556E+04    0.21421E+02    0.13253E+02
  393    0.17480E+04    0.21428E+02    0.11314E+02
  394    0.17408E+04    0.21432E+02    0.93818E+01
  395    0.17341E+04    0.21432E+02    0.74558E+01
  396    0.17278E+04    0.21427E+02    0.55371E+01
  397    0.17220E+04    0.21418E+02    0.36265E+01
  398    0.17166E+04    0.21405E+02    0.17249E+01
  399    0.17117E+04    0.21388E+02   -0.16689E+00
  400    0.17072E+04    0.21366E+02   -0.20481E+01
  401    0.17031E+04    0.21340E+02   -0.39179E+01
  402    0.16995E+04    0.21309E+02   -0.57758E+01
  403    0.16963E+04    0.21275E+02   -0.76212E+01
  404    0.16936E+04    0.21236E+02   -0.94534E+01
  405    0.16913E+04    0.21193E+02   -0.11272E+02
  406    0.16893E+04    0.21146E+02   -0.13077E+02
  407    0.16878E+04    0.21094E+02   -0.14866E+02
  408    0.16867E+04    0.21039E+02   -0.16641E+02
  409    0.16860E+04    0.20980E+02   -0.18400E+02
  410    0.16857E+04    0.20918E+02   -0.20142E+02
  411    0.16858E+04    0.20851E+02   -0.21867E+02
  412    0.16862E+04    0.20781E+02   -0.23575E+02
  413    0.16870E+04    0.20707E+02   -0.25265E+02
  414    0.16882E+04    0.20629E+02   -0.26937E+02
  415    0.16897E+04    0.20548E+02   -0.28589E+02
  416    0.16916E+04    0.20463E+02   -0.30221E+02
  417    0.16938E+04    0.20375E+02   -0.31834E+02
  418    0.16964E+04    0.20283E+02   -0.33425E+02
  419    0.16993E+04    0.20189E+02   -0.34996E+02
  420    0.17025E+04    0.20091E+02   -0.36544E+02
  421    0.17060E+04    0.19989E+02   -0.38070E+02
  422    0.17099E+04    0.19885E+02   -0.39573E+02
  423    0.17140E+04    0.19777E+02   -0.41053E+02
  424    0.17185E+04    0.19667E+02   -0.42508E+02
  425    0.17232E+04    0.19553E+02   -0.43939E+02
  426    0.17282E+04    0.19437E+02   -0.45345E+02
  427    0.17335E+04    0.19318E+02   -0.46725E+02
  428    0.17391E+04    0.19196E+02   -0.48079E+02
  429    0.17449E+04    0.19071E+02   -0.49405E+02
  430    0.17510E+04    0.18944E+02   -0.50705E+02
  431    0.17573E+04    0.18814E+02   -0.51977E+02
  432    0.17639E+04    0.18681E+02   -0.53220E+02
  433    0.17707E+04    0.18546E+02   -0.54434E+02
  434    0.17778E+04    0.18408E+02   -0.55619E+02
  435    0.17851E+04    0.18269E+02   -0.56773E+02
